dataId,dataLyricsId,title,lyrics,link,linkPage,time
186992469,false,"09 - Ария дона Хуана о смысле жизни (мюзикл ""Дон Жуан. Нерасказанная история"")",,https://data.zvyki.com/listen/186992469/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa0F3V0VBWkxwS2c3eFZYcld4ZTZ2WVg3clFUYkt6ckdidVNDMnc5TGNrbW9YVFBkanowVmQ4SFd0UmcyTzFMK3plV1haWGpsS2l4eVd0eC9kR0F1dVE/Ivan_Ozhogin_-_09_-_Ariya_dona_Huana_o_smysle_zhizni_myuzikl_Don_ZHuan._Neraskazannaya_istoriya_(Zvyki.com).mp3,zvyki.com/song/186992469/Ivan_Ozhogin_-_09_-_Ariya_dona_Huana_o_smysle_zhizni_myuzikl_Don_ZHuan._Neraskazannaya_istoriya/,03:21
187119049,false,О тебе Москва - 08.09.2019 Мск,,https://data.zvyki.com/listen/187119049/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa2NMdWpqempHTHVJSHlRNGM1cHZEYW1mZzJHeDFMZGZLZjlPRTFlaFhpSHlGbWQ4Mm9iR0RwckdwWERvQnRibzRndENiM0ZNNEdjbTIySy8yY1VqOHU/Ivan_Ozhogin_-_O_tebe_Moskva_-_08.09.2019_Msk_(Zvyki.com).mp3,zvyki.com/song/187119049/Ivan_Ozhogin_-_O_tebe_Moskva_-_08.09.2019_Msk/,04:56
187119051,false,"19.10.16 Интервью на ""Радио Москвы""",,https://data.zvyki.com/listen/187119051/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa2NMdWpqempHTHVJSHlRNGM1cHZEYTA4OVZPYld1UTJoOUtZRy8zNi95ZUJsdGVUN3NZWUljZ2oxUGo5SktTaDlZZFhZUmowYm96VEtiNWdZT0dhOXY/Ivan_Ozhogin_-_19.10.16_Intervyu_na_Radio_Moskvy_(Zvyki.com).mp3,zvyki.com/song/187119051/Ivan_Ozhogin_-_19.10.16_Intervyu_na_Radio_Moskvy/,25:00
187408942,false,Маятник,,https://data.zvyki.com/listen/187408942/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobnNuODZTYUlZMlo0T0JwWmJZV3ZKUUVyc2FwZ3lRbUxoQTgxTlRxczBGK3BKcGthQ2tKa0Nsak8vcHpDSzFsZGJ6UFVyM2hjeTcrbVh1d0RsdEpzSzA/Ivan_Ozhogin_-_Mayatnik_(Zvyki.com).mp3,zvyki.com/song/187408942/Ivan_Ozhogin_-_Mayatnik/,05:20
187412089,false,"""Опустись со мной на дно"" - Бал вампиров (3 июня 2013)",,https://data.zvyki.com/listen/187412089/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobDczbHBUMHBlYTVmMkJvM2R6V2RTTENDZ283QjFnb2RDZ293R092MWFBSElhczFZN1ZZTVU3OEg3WUhVaTh1OS8reFlmeHpyYWZaQUk2ZVRySHpYaHY/Ivan_Ozhogin_-_Opustis_so_mnoj_na_dno_-_Bal_vampirov_3_iyunya_2013_(Zvyki.com).mp3,zvyki.com/song/187412089/Ivan_Ozhogin_-_Opustis_so_mnoj_na_dno_-_Bal_vampirov_3_iyunya_2013/,03:16
187496702,false,Это здорово,,https://data.zvyki.com/listen/187496702/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobWtWUjNhclpRK1FWU29OcWZ2SnVUSGcrRUNxVWFvaEg1YXRFZkpKMWpwUkJjMTZxdEk2K0MvT0dMN2lvZjkwTEZOVGlYQ3Qwd29lcGFveWRJMjEzUlU/Ivan_Ozhogin_-_Eto_zdorovo_(Zvyki.com).mp3,zvyki.com/song/187496702/Ivan_Ozhogin_-_Eto_zdorovo/,02:46
187919535,false,"Вновь туда, где отчаянье живет мое (Призрак Оперы, 30.04.2016)",,https://data.zvyki.com/listen/187919535/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobjZiWUNjcFRsejVBTDFoazRZaXVSYmplMnV5RG9iTXJ5Umlaayt2Q2NPYjNIR1ZHS2NQeEZEYkFaMHlIMHI0UENSejZJMHNzc1FYUmVncmZFU0EwbFM/Ivan_Ozhogin_-_Vnov_tuda_gde_otchayane_zhivet_moe_Prizrak_Opery_30.04.2016_(Zvyki.com).mp3,zvyki.com/song/187919535/Ivan_Ozhogin_-_Vnov_tuda_gde_otchayane_zhivet_moe_Prizrak_Opery_30.04.2016/,01:12
187928018,false,Баллада о рыбаке,,https://data.zvyki.com/listen/187928018/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobG5XWCsrWGg2WnNHa2ZsWE92d1pZSkpDL2hxa2tUVXBUUk9pSlpESXRFWStOaHhnd0pqNmVLd3JPM3UrMnZlMGJkeUlsZjRrZDRmcU9IMlNsK0svSVo/Ivan_Ozhogin_-_Ballada_o_rybake_(Zvyki.com).mp3,zvyki.com/song/187928018/Ivan_Ozhogin_-_Ballada_o_rybake/,03:11
187985121,false,"Ах, море, море",,https://data.zvyki.com/listen/187985121/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobkI4YVRsOU02dkxnRzJQZXR6aTUzT2VGbmVKaVArNjZiZjVPZVhTVXlTa29EalB6QitjTUVOd1VZNkV4L1hwYjNHUVJWZVJnc24vUU5WSjU3a3RKMmo/Ivan_Ozhogin_-_Ah_more_more_(Zvyki.com).mp3,zvyki.com/song/187985121/Ivan_Ozhogin_-_Ah_more_more/,03:08
188018882,false,Гефсимания,,https://data.zvyki.com/listen/188018882/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa2FRdVFCSkpiUXp1aEJ5cEN5emJWWTFWbGxFeDVvSmVXRy9Vb1kySEZRYU1vWjhxclJNNlBOekMwSTJCUXBlTXZPNFdWMWNBQmUveTJiZjFoQzhTM0g/Ivan_Ozhogin_-_Gefsimaniya_(Zvyki.com).mp3,zvyki.com/song/188018882/Ivan_Ozhogin_-_Gefsimaniya/,05:50
188018885,false,Гефсимания 08.03.16,,https://data.zvyki.com/listen/188018885/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa2FRdVFCSkpiUXp1aEJ5cEN5emJWWTdyYVdtckh6UTFXUXR1YXlGOVdXWlltWHlSUmY0V05WTWlmUkM4bDhUdkU3Um95SUt4VTBId0dLTmMzUXVPd1A/Ivan_Ozhogin_-_Gefsimaniya_08.03.16_(Zvyki.com).mp3,zvyki.com/song/188018885/Ivan_Ozhogin_-_Gefsimaniya_08.03.16/,06:34
188018886,false,Ария Христа (Гефсимания) 04.02.2021,,https://data.zvyki.com/listen/188018886/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa2FRdVFCSkpiUXp1aEJ5cEN5emJWWVo0aHRSd3ZlVnIrZDFyOTdBMkljQ1pDVFppVnQ2NHhEQ0VHUEF0Z25NOStNREdzRjkySng5TlRFZGhJMFFUalY/Ivan_Ozhogin_-_Ariya_Hrista_Gefsimaniya_04.02.2021_(Zvyki.com).mp3,zvyki.com/song/188018886/Ivan_Ozhogin_-_Ariya_Hrista_Gefsimaniya_04.02.2021/,06:15
188021008,false,"Я должен знать (Джекилл и Хайд, 14.05.2015)",,https://data.zvyki.com/listen/188021008/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa0xzcUlYZVI0aUhjUVBKUlM2aGlhdE51U0dTODBXdlY2OVdmTU1kZDNLcnJlZndJN1l1UGxLZW90MGFsdmYxTVJVT3RmNlVzaGd4ODRXbjlLZHp2UVI/Ivan_Ozhogin_-_YA_dolzhen_znat_Dzhekill_i_Hajd_14.05.2015_(Zvyki.com).mp3,zvyki.com/song/188021008/Ivan_Ozhogin_-_YA_dolzhen_znat_Dzhekill_i_Hajd_14.05.2015/,02:18
188021087,false,Джекилл и Хайд (26.08.2015) 1 акт,,https://data.zvyki.com/listen/188021087/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa0xzcUlYZVI0aUhjUVBKUlM2aGlhdGY3VWQxNnFLNGVaWGsrT0x1dXl5Y2M1WkhaSmVKQXpRSmMwdnZVcEw1OE9iVzhoekplVW1yaVdCaFFyQkFlZGg/Ivan_Ozhogin_-_Dzhekill_i_Hajd_26.08.2015_1_akt_(Zvyki.com).mp3,zvyki.com/song/188021087/Ivan_Ozhogin_-_Dzhekill_i_Hajd_26.08.2015_1_akt/,01:21:10
188155590,277481746,"Живой (Джекилл и Хайд, 26.02.2015)","Чувство неведомой силы какой!
Я стал другой, я стал живой
Что в одночасье случилось со мной?
Будто вздохнул и стал другой.

И как ночь эта тайна
Мрака до края полна.
Что здесь ищу я не знаю,
Не знает и тьма.

Жажду мою не погасишь водой
Я стал другой, я стал живой/Чувствую я, стал вдруг живой
В схватке готов победить я любой.
Я так силен! Я стал живой.

Как Луна одинокий,
Проклятый небом секрет.
Адского пламени отблеск
Ему дарит свет.

Я свободен, я здесь, я живой.
Полон зла (?) реально живой.
Это правда, и не отрицай
То, что ожил жестокий Эдвард Хайд!

Эй, оглянись! О, мисс... Приятная встреча!
Судьба свела... Тебя хоть в Аду я найду.
Бежать, кричать к чему?
И ты мне теперь заплатишь/ответишь за всё...

***
Лед сильных пальцев ласкает плечи,
Страсти огонь по спине пробежит...
Один лишь взгляд и я во власти грез,
В вихре желаний вмиг меня закружит!
***

Зверь заключенный решетку грызет,
Но лишь откроется дверь,
С яростью в клочья тюремщика рвет.
Я - обезумевший зверь!

Страсть как волной накрывает,
Жарко клокочет в груди.
Похоть меня ослепляет,
И разум горит

Теперь я Рай низвергну в Ад,
Разорив богов.
Теперь мне больше нет преград.
Знайте, я таков (?)

Отныне я буду жить вечно!
Эй, Дьявол, за мною ступай!
И сила моя бесконечна,
И мир пусть узнает, что имя моё - Эдвард Хайд!

Что за чувство, когда ты живой!
Я впервые такой, я живой!
Бесконечною злостью снедаем (?)
Я пришел, я живой, я - Эдвард Хайд!",https://data.zvyki.com/listen/188155590/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobWhpRjBNWWFqbzE2ajl4RGl3NHZYdXN3M2IwdkRBV2VmLy9aTWVKVHkwUkIyVG45emZqMmJSL0VENGh3cTZ3b0M5L0ZUeGIydWU1aEJkeUFPN1RQWDQ/Ivan_Ozhogin_-_ZHivoj_Dzhekill_i_Hajd_26.02.2015_(Zvyki.com).mp3,zvyki.com/song/188155590/Ivan_Ozhogin_-_ZHivoj_Dzhekill_i_Hajd_26.02.2015/,04:06
188220157,442784731,Гимн (Шахматы),"01.09.2019
Концерт в День рождения, Артмуза, СПб",https://data.zvyki.com/listen/188220157/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobEIwWjZneEhIOXQwSzkvYjQ3UEV5ZVoyV2FoRmxaOUNuZlpYVUJXOXpBYzYzZE9WUy9CWCtYZjRFaGFGZEg4ZW9HZ1NTMmFDeDJmcFJvenN0K0R4OHA/Ivan_Ozhogin_-_Gimn_SHahmaty_(Zvyki.com).mp3,zvyki.com/song/188220157/Ivan_Ozhogin_-_Gimn_SHahmaty/,02:59
188220159,439945141,Гимн (Шахматы),"07.04.2019
""Братья по музыке"", Известия-холл, Москва",https://data.zvyki.com/listen/188220159/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobEIwWjZneEhIOXQwSzkvYjQ3UEV5ZTVaRk9KdFE2bS85Um16bjhlWmlnTVZEK0FNUDRha1I3ZnJxZm5DdHVCY1VobFlBUm40TDhpenhyVEdMcmo0N2I/Ivan_Ozhogin_-_Gimn_SHahmaty_(Zvyki.com).mp3,zvyki.com/song/188220159/Ivan_Ozhogin_-_Gimn_SHahmaty/,03:12
188407890,false,"Мама (11.04.2016 г., КУРАЖ)",,https://data.zvyki.com/listen/188407890/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa09SVlRYaVNyUGNaU01pTlBQcjA3bTJNMGVaM2hmeVVkaHZGTFFRSHhPODJRWTJ0OFlkRTlCU3hYOGowZXhhL0dmb25MQWs1SWVVMEhtZFg2c0lTRkc/Ivan_Ozhogin_-_Mama_11.04.2016_g._KURAZH_(Zvyki.com).mp3,zvyki.com/song/188407890/Ivan_Ozhogin_-_Mama_11.04.2016_g._KURAZH/,04:03
188455927,false,Бог ваш мертв,,https://data.zvyki.com/listen/188455927/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobEFJcUppbDVpYnlLYkJ3NnBUOGNvS05jYUZmTG10WkpUTVdoM29TRU5UZVduT0NvZHVYRTNIeHpuMzRobHZaNldUNm1xakRpNDhmWkhuSENBU2J4Tkg/Ivan_Ozhogin_-_Bog_vash_mertv_(Zvyki.com).mp3,zvyki.com/song/188455927/Ivan_Ozhogin_-_Bog_vash_mertv/,04:10
188591105,449023047,Снова месяц взошел на трон,"Первый посткарантинный ТВ, 30.07.2020
""Питер в лицах"", СПб",https://data.zvyki.com/listen/188591105/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa29VbUlmSU9nYnVLUllKaWNHOGROQkVJbWxzUTI4Mmc3biswbERLejArVEZqZHdTN2tySXpldHZuamlBKzE4RmdQRTlSaHF4b0tUcllxNWpPRUJIVGg/Ivan_Ozhogin_-_Snova_mesyac_vzoshel_na_tron_(Zvyki.com).mp3,zvyki.com/song/188591105/Ivan_Ozhogin_-_Snova_mesyac_vzoshel_na_tron/,02:34
188601557,421137158,Вы помните (Письмо к женщине),"""Лучшее для вас"", 24.03.2018
ДК Горького, СПб",https://data.zvyki.com/listen/188601557/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobFQzK0tLbXkxV1RWd09aSzcvYitMN2tObzNZNjByOHJqeGZrd0VjNWFQNks1ZldxdXJpZEZXd1Vac3QrRThCcm1qeXhzQlBnR2dseWRIOVM0ZlBxYTY/Ivan_Ozhogin_-_Vy_pomnite_Pismo_k_zhencshine_(Zvyki.com).mp3,zvyki.com/song/188601557/Ivan_Ozhogin_-_Vy_pomnite_Pismo_k_zhencshine/,03:38
188601559,false,"Ответ Онегина на письмо Татьяны (13.05, мюзикл «Онегин»)",,https://data.zvyki.com/listen/188601559/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobFQzK0tLbXkxV1RWd09aSzcvYitMNy9NZEhvbFQwMzQ5QkdPZmlWcGNrSmkvcUFtRjNrcGJCVU9SSGJUNmRYMStLVitXUmF4ZnVMMUxJTmVvY1hjeEU/Ivan_Ozhogin_-_Otvet_Onegina_na_pismo_Tatyany_13.05_myuzikl_Onegin_(Zvyki.com).mp3,zvyki.com/song/188601559/Ivan_Ozhogin_-_Otvet_Onegina_na_pismo_Tatyany_13.05_myuzikl_Onegin/,03:32
188601563,453220541,Театр уж полон; ложи блещут (отрывок из `Евгения Онегина`),"Петербург глазами звезд. Концерт-экскурсия по Неве
15.05.2021",https://data.zvyki.com/listen/188601563/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobFQzK0tLbXkxV1RWd09aSzcvYitMN1AyaXFsYXdVaDZ5YWtIUXI3aVlFa3FwRmFHamVKNU05SHJLQ1V0Zy9jUGFoN0ZuT1FIT2RnOEhaaVVQdGIzdU8/Ivan_Ozhogin_-_Teatr_uzh_polon_lozhi_blecshut_otryvok_iz_Evgeniya_Onegina_(Zvyki.com).mp3,zvyki.com/song/188601563/Ivan_Ozhogin_-_Teatr_uzh_polon_lozhi_blecshut_otryvok_iz_Evgeniya_Onegina/,00:57
188829759,false,О погоде. Сумерки (Н. Некрасов),,https://data.zvyki.com/listen/188829759/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa0U2TWE1OURYeGxlMlFPa2xNUElMSjJUT3Q0bGxxaHVXTWo2UVU3VVF1VFJTdENHM3lUQ1NGdXlsZ3B0OHk3RDVZalZ4dFEzeEF2UGNjM1VTL2p1blY/Ivan_Ozhogin_-_O_pogode._Sumerki_N._Nekrasov_(Zvyki.com).mp3,zvyki.com/song/188829759/Ivan_Ozhogin_-_O_pogode._Sumerki_N._Nekrasov/,00:55
188938967,false,Над розовым морем,,https://data.zvyki.com/listen/188938967/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobk02M3ZvQTRVM1BpbGJtNFQ0TkJZMUF0VEVtRjdueTlsTytVTDlvQ3FiSTlXVEYxd3dPRXM2czZMQmhtakxubTRibE1KUG83MzlMY3hTUnE1UzQ1Qjc/Ivan_Ozhogin_-_Nad_rozovym_morem_(Zvyki.com).mp3,zvyki.com/song/188938967/Ivan_Ozhogin_-_Nad_rozovym_morem/,03:53
188968255,false,"Гори, гори, моя звезда...",,https://data.zvyki.com/listen/188968255/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobU9vc3BnbzVsM1ZuZmFBSytWMElwaEhEUWRySzVuMlMxT3FCdElZdUNZSnM2ems4QmttUWFDQldTeGxJME1Kb01jN0RHTVdQY1NHSWRlUjI5RzhVaVU/Ivan_Ozhogin_-_Gori_gori_moya_zvezda..._(Zvyki.com).mp3,zvyki.com/song/188968255/Ivan_Ozhogin_-_Gori_gori_moya_zvezda.../,02:20
189015587,449022058,В гамаке-с (про комара),"Первый посткарантинный ТВ, 30.07.2020
""Питер в лицах"", СПб",https://data.zvyki.com/listen/189015587/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobGJvQTBRc0Iyc0tJRjBJWi9MbGpYNTdUc1VHbUt2VVJiWDFySXE3SnlJbUo1WUZGZFNyWGhSd1BsSktFSVZCUUhmR1prQ2V2bVVNY3BBV2Z6NmFESk0/Ivan_Ozhogin_-_V_gamake-s_pro_komara_(Zvyki.com).mp3,zvyki.com/song/189015587/Ivan_Ozhogin_-_V_gamake-s_pro_komara/,03:47
189090689,false,"Там, куда хотел попасть (Шахматы, 04.02.2021)",,https://data.zvyki.com/listen/189090689/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobE5FQWlyZ0hnRk1EendJSWJKaFV6MTFrSnpzYU1kWE5oZE9IRlhHMTBzSHhMZENGa0F0Rmp1N1d0VXVSVXU1TVQ0elB4bTF2N1Jvc2Y3clQ5Sng2OEE/Ivan_Ozhogin_-_Tam_kuda_hotel_popast_SHahmaty_04.02.2021_(Zvyki.com).mp3,zvyki.com/song/189090689/Ivan_Ozhogin_-_Tam_kuda_hotel_popast_SHahmaty_04.02.2021/,03:30
189090694,false,"Там, куда хотел попасть",,https://data.zvyki.com/listen/189090694/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobE5FQWlyZ0hnRk1EendJSWJKaFV6MWtBMTVPMXJlMGcxR3hpUTgwdGZ4NEZNTWh3ejNKNTUrOE5pNUNtQ3dTT0FXRE9TWDZYMkZKUnRHbjd5WFczekw/Ivan_Ozhogin_-_Tam_kuda_hotel_popast_(Zvyki.com).mp3,zvyki.com/song/189090694/Ivan_Ozhogin_-_Tam_kuda_hotel_popast/,03:30
189395474,false,"Совет (Джекилл и Хайд, 14.05.2015)",,https://data.zvyki.com/listen/189395474/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoazRmVEJ2VEZ3cXE5Ynl3Y0RQclZwNjFyZmUwejY3N2dpamVERzRHMVRPVnN2d1VxV1R6L1VmWTBRRWVkS1RJUjJwSkRDS25wbjhtTUc5VitiL1A0ZnE/Ivan_Ozhogin_-_Sovet_Dzhekill_i_Hajd_14.05.2015_(Zvyki.com).mp3,zvyki.com/song/189395474/Ivan_Ozhogin_-_Sovet_Dzhekill_i_Hajd_14.05.2015/,05:42
189395475,false,"Совет (""Джекилл & Хайд"", 30.03.2015)",,https://data.zvyki.com/listen/189395475/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoazRmVEJ2VEZ3cXE5Ynl3Y0RQclZwNisyQzA3cWlZclJkQXdGMFdJVjJVVWlxbnJXNGQzNjFSR2p0U2I1cWpkRkxxMG5iUTUwNnoySGtzL05BOFg4UlA/Ivan_Ozhogin_-_Sovet_Dzhekill_Hajd_30.03.2015_(Zvyki.com).mp3,zvyki.com/song/189395475/Ivan_Ozhogin_-_Sovet_Dzhekill_Hajd_30.03.2015/,05:43
189432039,false,Кто я? Что я?,,https://data.zvyki.com/listen/189432039/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa0ZYVEJVcElnOWpDOGtrZU5URjZkaE9KREZFcUZBQnRMVURoTSszeXdyVjZaVHBxQTVtQVBHdDVzMWx2c2dtZk9QbnkzclNFRnoyRkgrODVvNWJOVU8/Ivan_Ozhogin_-_Kto_ya_CHto_ya_(Zvyki.com).mp3,zvyki.com/song/189432039/Ivan_Ozhogin_-_Kto_ya_CHto_ya/,04:02
189432041,false,"Ария Смердякова (Рок-опера ""КарамазоВЫ"")",,https://data.zvyki.com/listen/189432041/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa0ZYVEJVcElnOWpDOGtrZU5URjZkaEFxS2hJbm1nbk4vTjZsSkZKaWx6SlFMRStVSHB3dWNuT2toNnA2eUhYVUdvenphVE1mRDN3cXVUa2VEdnpvKy8/Ivan_Ozhogin_-_Ariya_Smerdyakova_Rok-opera_KaramazoVY_(Zvyki.com).mp3,zvyki.com/song/189432041/Ivan_Ozhogin_-_Ariya_Smerdyakova_Rok-opera_KaramazoVY/,04:05
189474317,false,Прощальная ария Хуана,,https://data.zvyki.com/listen/189474317/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobWl5VlVlZEtpemZPdTBoR0dzVlpNSmx6VDhDelJSK2xFL01XR28wV2c1TjlFS2VyMGVkQTJLRXhDTzNoNEdxcklkU1BVYW5XY1kvRWxXR3k5ZEdaN1k/Ivan_Ozhogin_-_Procshalnaya_ariya_Huana_(Zvyki.com).mp3,zvyki.com/song/189474317/Ivan_Ozhogin_-_Procshalnaya_ariya_Huana/,03:36
189474318,false,И вновь рассвет,,https://data.zvyki.com/listen/189474318/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobWl5VlVlZEtpemZPdTBoR0dzVlpNSlAyWWdRdkEvSG5XYis5R3MwZXlkLzZhMGFFYW9FYWw1L00xYlNmM2g0NGE3L2ZTeEp1d2ZnN2JYM05yaXNla0o/Ivan_Ozhogin_-_I_vnov_rassvet_(Zvyki.com).mp3,zvyki.com/song/189474318/Ivan_Ozhogin_-_I_vnov_rassvet/,03:16
189474320,false,Исповедь Хуана,,https://data.zvyki.com/listen/189474320/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobWl5VlVlZEtpemZPdTBoR0dzVlpNSkRpM2VEYkMxa3lKcjE5dSs2bVpTU0xaK2pOeFc5VGxNK2tDV3U3R0lvYkU3cVAxQU1Ic2FuNlptYjVKMWplUEg/Ivan_Ozhogin_-_Ispoved_Huana_(Zvyki.com).mp3,zvyki.com/song/189474320/Ivan_Ozhogin_-_Ispoved_Huana/,03:28
189538160,false,"Песня рыбы-пилы (из м/ф ""Голубой щенок"")",,https://data.zvyki.com/listen/189538160/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobkk3WUxMNW13NUpXdWhIMGEySFBpM3ppd1J3NngwYi9nVkhnUVBoYVd3dEU3Ky8wYUlGTEV0bENYa2VFeWFWOXI5T1FLQ2hEL3JLeXFLak0yUUZYeko/Ivan_Ozhogin_-_Pesnya_ryby-pily_iz_m_f_Goluboj_cshenok_(Zvyki.com).mp3,zvyki.com/song/189538160/Ivan_Ozhogin_-_Pesnya_ryby-pily_iz_m_f_Goluboj_cshenok/,01:48
189713346,413283757,Сватовство Ромашова,"Гластонберри, 13.12.2017
Москва",https://data.zvyki.com/listen/189713346/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa0ltZ0ZEOXNXaWQzWmw4aWdrcGo3MVEvZzIwRXI5SEdvNndkU3p1NXZVMnpxZWxXYlNSODJXamlKZitUOGlDdnRxcllobHNDckdjbTM0YTk1OVgvb3Q/Ivan_Ozhogin_-_Svatovstvo_Romashova_(Zvyki.com).mp3,zvyki.com/song/189713346/Ivan_Ozhogin_-_Svatovstvo_Romashova/,02:36
189744605,453605951,Всюду бегут дороги,"Романсы под разводными мостами
23/24 июня 2021 год",https://data.zvyki.com/listen/189744605/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobGVKK2JRbnBTQi94cTR2YXJSNHVJMlVwSlpHcG5kN201TVZEUXEyU1JmbHhKelNZdlNCdmxvZktSWVhackxZREJDb3A2T3MrSmwxbm94RTNTUGJKdzc/Ivan_Ozhogin_-_Vsyudu_begut_dorogi_(Zvyki.com).mp3,zvyki.com/song/189744605/Ivan_Ozhogin_-_Vsyudu_begut_dorogi/,04:33
189744606,400093942,Всюду бегут дороги,"Матово, 22.07.2017",https://data.zvyki.com/listen/189744606/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobGVKK2JRbnBTQi94cTR2YXJSNHVJMjJCY0liNDJ1VUFjV0dpUTBwd25QVkc1ZXNybGV0THZhZ1FuWEtXdmtiSjRvM3A1QXVGcWFZKy8ycENCeThSNmQ/Ivan_Ozhogin_-_Vsyudu_begut_dorogi_(Zvyki.com).mp3,zvyki.com/song/189744606/Ivan_Ozhogin_-_Vsyudu_begut_dorogi/,04:35
189867200,22109534,Средь шумного бала,"П. Чайковский - А.К. Толстой
Музыкальный кристалл 13.01.12",https://data.zvyki.com/listen/189867200/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobEMxSGlOOTdrVXkvYUpsR04xZklYb2s5N1F4WnNxVHJkU2FmeHg2VE81VGdaMURIVVowZjJ0WWRHL1Fsc0tHQWJQNWtYaTZCNG1hQ1NLQ2haTXZpYXY/Ivan_Ozhogin_-_Sred_shumnogo_bala_(Zvyki.com).mp3,zvyki.com/song/189867200/Ivan_Ozhogin_-_Sred_shumnogo_bala/,02:06
